21.5, -27.5, 1.31903339303617e-005, -0.00671557593350568, 0.003549810008757981
22, -27.5, 1.344612608461563e-005, -0.006583126587396068, 0.003360120910532524
22.5, -27.5, 1.37076543926558e-005, -0.006450677241286472, 0.003170431812307076
23, -27.5, 1.39749188544822e-005, -0.006318227895176866, 0.002980742714081623
23.5, -27.5, 1.414778835459096e-005, -0.006177147385537417, 0.002810549657804566
24, -27.5, 1.430582799884547e-005, -0.006034491910602102, 0.00264391412762102
24.5, -27.5, 1.446711728606295e-005, -0.005891836435666787, 0.002477278597437474
25, -27.5, 1.463165621624341e-005, -0.005749180960731474, 0.00231064306725393
25.5, -27.5, 1.479944478938683e-005, -0.005606525485796167, 0.002144007537070387
26, -27.5, 1.497048300549322e-005, -0.005463870010860845, 0.00197737200688684
26.5, -27.5, 1.514415845171774e-005, -0.005310952195474829, 0.001794403620503418
27, -27.5, 1.529526202358292e-005, -0.005136829613396313, 0.001599338381169383
